Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2014,2014,2014,2,0,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13080484,,,0
H2,2014,2014,2014,2,0,1,Import,368,Iraq,IRQ,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,137244728,,,0
H2,2014,2014,2014,2,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,91700203,,,0
H2,2014,2014,2014,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,83394021,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,96815801,,,0
H2,2015,2015,2015,2,0,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,13612570,,,0
H2,2015,2015,2015,2,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,93750436,,,0
H1,2011,2011,2011,2,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7412849,,,0
H1,2011,2011,2011,2,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1371994,,,0
H1,2012,2012,2012,2,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,7947011,,,0
H1,2012,2012,2012,2,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1347487,,,0
H1,2013,2013,2013,2,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1891360,,,0
H1,2014,2014,2014,2,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1629351,,,0
H0,2011,2011,2011,2,0,1,Import,184,Cook Isds,COK,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1530636,,,0
